0	67.5153	58.8235
0.05	64.5741	58.8235
0.1	61.6329	58.8235
0.15	58.6917	58.8235
0.2	55.7506	58.8235
0.25	52.8094	58.8235
0.3	49.8682	58.8235
0.35	46.927	58.8235
0.4	43.9859	58.8235
0.45	41.0447	58.8235
0.5	38.1035	58.8235
0.55	35.1623	58.8235
0.6	32.2212	58.8235
0.65	29.28	58.8235
0.7	26.3388	58.6442
0.75	23.4156	64.3442
0.8	19.9044	97.3161
0.85	13.684	131.061
0.9	6.7983	110.286
0.95	2.65532	62.6731
1	0.530991	31.0857
1.05	-0.453256	13.4118
1.1	-0.810191	4.37098
1.15	-0.890354	0.414753
1.2	-0.851666	-1.43659
1.25	-0.746695	-2.15554
1.3	-0.636112	-2.01291
1.35	-0.545404	-1.77105
1.4	-0.459006	-1.61137
1.45	-0.384267	-1.38736
1.5	-0.32027	-1.23034
1.55	-0.261233	-1.01439
1.6	-0.218831	-0.821456
1.65	-0.179088	-0.616202
1.7	-0.157211	-0.456186
1.75	-0.133469	-0.436772
1.8	-0.113533	-0.403145
1.85	-0.0931544	-0.357434
1.9	-0.07779	-0.22386
1.95	-0.0707684	-0.156783
2	-0.0621117	-0.121353
2.05	-0.0586331	-0.21013
2.1	-0.0410987	-0.180011
2.15	-0.0406321	-0.00280228
2.2	-0.0408185	-0.0724661
2.25	-0.0333855	-0.137788
2.3	-0.0270396	-0.102028
2.35	-0.0231826	-0.0429797
2.4	-0.0227417	0.00548057
2.45	-0.0237307	-0.0615284
2.5	-0.0165888	-0.0514113
2.55	-0.0185896	0.0200837
2.6	-0.0185972	-0.052956
2.65	-0.013294	-0.0617599
2.7	-0.0124212	-0.0547851
2.75	-0.00781547	-0.0409546
2.8	-0.00832574	-0.0188279
2.85	-0.00593268	-0.0127929
2.9	-0.00704646	0.015065
2.95	-0.00743918	-0.0704646
3	0	-0.148784
