0	0
0.05	0
0.1	0
0.15	0
0.2	0
0.25	0
0.3	0
0.35	0
0.4	0
0.45	0
0.5	0
0.55	0
0.6	0
0.65	0
0.7	0
0.75	0
0.8	0
0.85	0.00895525
0.9	0.172014
0.95	0.719421
1	1.29325
1.05	1.5901
1.1	1.61558
1.15	1.55716
1.2	1.45771
1.25	1.35727
1.3	1.26668
1.35	1.20882
1.4	1.15728
1.45	1.10923
1.5	1.06256
1.55	1.04378
1.6	1.01623
1.65	1.00287
1.7	1.00196
1.75	0.991572
1.8	0.98435
1.85	0.98909
1.9	0.992431
1.95	0.99902
2	1.0103
2.05	1.01935
2.1	1.01052
2.15	1.0247
2.2	1.03272
2.25	1.02417
2.3	1.01708
2.35	1.02181
2.4	1.02312
2.45	1.02258
2.5	1.01355
2.55	1.01791
2.6	1.01454
2.65	1.00772
2.7	1.01094
2.75	1.00267
2.8	1.00448
2.85	1.00337
2.9	1.00168
2.95	1.00182
3	1.00441
3.05	1.00288
3.1	1.00277
3.15	1.00897
3.2	1.0099
3.25	1.00403
3.3	1.0071
3.35	1.00727
3.4	0.995851
3.45	1.00373
3.5	1.00183
3.55	0.999256
3.6	1.00526
3.65	1.00322
3.7	0.994496
3.75	1.00761
3.8	0.99495
3.85	0.995781
3.9	1.00257
3.95	1.00232
4	0.999494
4.05	1.00209
4.1	0.997951
4.15	1.00455
4.2	0.99336
4.25	0.996347
4.3	0.994082
4.35	0.993397
4.4	0.995942
4.45	0.997825
4.5	0.997754
4.55	0.998684
4.6	0.997661
4.65	0.997053
4.7	0.997254
4.75	0.998877
4.8	1.00133
4.85	0.997903
4.9	1.00021
4.95	0.997446
5	0.997648
