0	0
0.05	0
0.1	0
0.15	0
0.2	0
0.25	0
0.3	0
0.35	0
0.4	0
0.45	0
0.5	0
0.55	0
0.6	0
0.65	0
0.7	0
0.75	0
0.8	0
0.85	0.00419783
0.9	0.179927
0.95	0.933757
1	1.7965
1.05	2.12968
1.1	2.02124
1.15	1.76298
1.2	1.50654
1.25	1.28046
1.3	1.10959
1.35	0.994047
1.4	0.905181
1.45	0.849052
1.5	0.818728
1.55	0.791253
1.6	0.785798
1.65	0.794944
1.7	0.813936
1.75	0.854724
1.8	0.905149
1.85	0.947861
1.9	1.00115
1.95	1.06015
2	1.09604
2.05	1.11635
2.1	1.11768
2.15	1.10942
2.2	1.08775
2.25	1.06184
2.3	1.03587
2.35	1.00724
2.4	0.987037
2.45	0.968469
2.5	0.959016
2.55	0.950442
2.6	0.955028
2.65	0.955511
2.7	0.961311
2.75	0.97273
2.8	0.98225
2.85	0.997133
2.9	1.007
2.95	1.01668
3	1.02303
3.05	1.02556
3.1	1.02454
3.15	1.02506
3.2	1.0172
3.25	1.01363
3.3	1.00662
3.35	0.998155
3.4	0.996059
3.45	0.993227
3.5	0.992487
3.55	0.988348
3.6	0.988808
3.65	0.990113
3.7	0.993798
3.75	0.995855
3.8	0.997494
3.85	1.00021
3.9	1.00321
3.95	1.00573
4	1.00682
4.05	1.00402
4.1	1.00852
4.15	1.00458
4.2	1.00321
4.25	1.00055
4.3	1.00034
4.35	0.99851
4.4	1.00097
4.45	0.997601
4.5	0.999584
4.55	0.998182
4.6	0.997278
4.65	1.0018
4.7	1.00001
4.75	0.998586
4.8	1.00024
4.85	1.00015
4.9	1.00053
4.95	1.00254
5	1.00049
