0	0
0.05	0
0.1	0
0.15	0
0.2	0
0.25	0
0.3	0
0.35	0
0.4	0
0.45	0
0.5	0
0.55	0
0.6	0
0.65	0
0.7	0
0.75	0
0.8	0
0.85	0.00466426
0.9	0.174311
0.95	0.934884
1	1.79734
1.05	2.12162
1.1	2.02222
1.15	1.7651
1.2	1.49692
1.25	1.27944
1.3	1.1124
1.35	0.999388
1.4	0.910985
1.45	0.842187
1.5	0.821101
1.55	0.795036
1.6	0.782577
1.65	0.797456
1.7	0.827434
1.75	0.847046
1.8	0.901727
1.85	0.946642
1.9	0.992324
1.95	1.05365
2	1.09759
2.05	1.11813
2.1	1.1165
2.15	1.11121
2.2	1.0909
2.25	1.06215
2.3	1.0317
2.35	1.00804
2.4	0.981808
2.45	0.969258
2.5	0.96222
2.55	0.953052
2.6	0.954491
2.65	0.956028
2.7	0.965846
2.75	0.973506
2.8	0.986941
2.85	0.995436
2.9	1.00694
2.95	1.0197
3	1.0182
3.05	1.01941
3.1	1.02457
3.15	1.01972
3.2	1.01874
3.25	1.00932
3.3	1.00881
3.35	1.00165
3.4	0.998152
3.45	0.995316
3.5	0.987054
3.55	0.991326
3.6	0.990229
3.65	0.992902
3.7	0.996213
3.75	0.990589
3.8	0.999738
3.85	0.998265
3.9	1.00127
3.95	1.00254
4	1.00549
4.05	1.00639
4.1	1.00538
4.15	1.0061
4.2	1.00435
4.25	1.005
4.3	0.999659
4.35	1.00028
4.4	0.99944
4.45	0.997134
4.5	1.00019
4.55	0.996589
4.6	0.999228
4.65	0.999465
4.7	1.00024
4.75	1.00119
4.8	0.998649
4.85	1.00289
4.9	0.997479
4.95	1.00095
5	1.0032
