0	0
0.05	0
0.1	0
0.15	0
0.2	0
0.25	0
0.3	0
0.35	0
0.4	0
0.45	0
0.5	0
0.55	0
0.6	0
0.65	0
0.7	0
0.75	0
0.8	0
0.85	0.00415543
0.9	0.177347
0.95	0.933928
1	1.78875
1.05	2.12505
1.1	1.99934
1.15	1.75851
1.2	1.4899
1.25	1.29215
1.3	1.12331
1.35	1.00859
1.4	0.917829
1.45	0.846455
1.5	0.820403
1.55	0.788465
1.6	0.784052
1.65	0.796738
1.7	0.809822
1.75	0.854466
1.8	0.902644
1.85	0.945607
1.9	0.990221
1.95	1.04927
2	1.09521
2.05	1.11665
2.1	1.12328
2.15	1.11347
2.2	1.09586
2.25	1.05428
2.3	1.03701
2.35	1.01247
2.4	0.985894
2.45	0.972895
2.5	0.960325
2.55	0.95888
2.6	0.950909
2.65	0.952389
2.7	0.961193
2.75	0.9674
2.8	0.986754
2.85	0.995443
2.9	1.00694
2.95	1.01735
3	1.02319
3.05	1.02359
3.1	1.02181
3.15	1.01922
3.2	1.01919
3.25	1.01216
3.3	1.00455
3.35	1.00262
3.4	1.0006
3.45	0.993924
3.5	0.993608
3.55	0.98596
3.6	0.987926
3.65	0.990454
3.7	0.995165
3.75	0.997584
3.8	0.996249
3.85	1.00195
3.9	1.00403
3.95	1.00454
4	1.0043
4.05	1.00494
4.1	1.00806
4.15	1.00321
4.2	1.00174
4.25	1.00458
4.3	0.996833
4.35	0.999966
4.4	1.00176
4.45	0.999394
4.5	0.994983
4.55	0.999515
4.6	1.00085
4.65	0.9994
4.7	0.999349
4.75	1.0007
4.8	0.999726
4.85	1.00048
4.9	1.00177
4.95	0.999955
5	1.00122
