0	0
0.05	0
0.1	0
0.15	0
0.2	0
0.25	0
0.3	0
0.35	0
0.4	0
0.45	0
0.5	0
0.55	0
0.6	0
0.65	0
0.7	0
0.75	0
0.8	0
0.85	0.00432504
0.9	0.16824
0.95	0.937617
1	1.78034
1.05	2.1305
1.1	2.02925
1.15	1.75414
1.2	1.52387
1.25	1.27078
1.3	1.10774
1.35	0.992415
1.4	0.923457
1.45	0.857738
1.5	0.80739
1.55	0.788622
1.6	0.784913
1.65	0.802085
1.7	0.817177
1.75	0.855662
1.8	0.906076
1.85	0.944407
1.9	0.993778
1.95	1.05285
2	1.09477
2.05	1.12372
2.1	1.11473
2.15	1.10719
2.2	1.09394
2.25	1.05985
2.3	1.02753
2.35	1.00378
2.4	0.990058
2.45	0.97193
2.5	0.957157
2.55	0.959242
2.6	0.951936
2.65	0.956255
2.7	0.966764
2.75	0.970605
2.8	0.985412
2.85	0.998335
2.9	1.00786
2.95	1.01668
3	1.01867
3.05	1.02377
3.1	1.02203
3.15	1.02369
3.2	1.01665
3.25	1.008
3.3	1.00968
3.35	1.00121
3.4	0.994354
3.45	0.997618
3.5	0.992782
3.55	0.987561
3.6	0.99061
3.65	0.990185
3.7	0.992778
3.75	0.996003
3.8	0.998735
3.85	0.996254
3.9	1.00356
3.95	1.00127
4	1.00522
4.05	1.00827
4.1	1.00535
4.15	1.00563
4.2	1.00239
4.25	1.00124
4.3	1.0048
4.35	1.00123
4.4	0.999085
4.45	0.999171
4.5	0.997321
4.55	0.999741
4.6	1.0002
4.65	0.99573
4.7	0.998416
4.75	1.00068
4.8	0.998909
4.85	1.00188
4.9	0.998628
4.95	1.00111
5	1.00215
