0	0
0.05	0
0.1	0
0.15	0
0.2	0
0.25	0
0.3	0
0.35	0
0.4	0
0.45	0
0.5	0
0.55	0
0.6	0
0.65	0
0.7	0
0.75	0
0.8	0
0.85	0
0.9	0.00346184
0.95	0.25943
1	1.70269
1.05	3.14619
1.1	3.06645
1.15	2.38856
1.2	1.69164
1.25	1.19291
1.3	0.906442
1.35	0.726665
1.4	0.615876
1.45	0.550371
1.5	0.525
1.55	0.524526
1.6	0.54919
1.65	0.602607
1.7	0.699516
1.75	0.834799
1.8	0.974026
1.85	1.08838
1.9	1.18412
1.95	1.25247
2	1.30198
2.05	1.31045
2.1	1.30089
2.15	1.26754
2.2	1.18729
2.25	1.07503
2.3	0.974849
2.35	0.888423
2.4	0.827584
2.45	0.790583
2.5	0.773829
2.55	0.793327
2.6	0.815812
2.65	0.86745
2.7	0.922956
2.75	0.999838
2.8	1.06728
2.85	1.1304
2.9	1.16549
2.95	1.14907
3	1.12855
3.05	1.10476
3.1	1.07485
3.15	1.04355
3.2	1.01468
3.25	0.984708
3.3	0.953874
3.35	0.928418
3.4	0.910832
3.45	0.904256
3.5	0.907969
3.55	0.921494
3.6	0.944478
3.65	0.973724
3.7	1.00774
3.75	1.03511
3.8	1.05752
3.85	1.06933
3.9	1.07512
3.95	1.07032
4	1.05388
4.05	1.03858
4.1	1.01637
4.15	0.996511
4.2	0.98187
4.25	0.970262
4.3	0.958477
4.35	0.954804
4.4	0.956658
4.45	0.958618
4.5	0.969932
4.55	0.98105
4.6	0.993003
4.65	1.00859
4.7	1.01872
4.75	1.02803
4.8	1.03215
4.85	1.03681
4.9	1.03285
4.95	1.02752
5	1.01858
