0	0
0.05	0
0.1	0
0.15	0
0.2	0
0.25	0
0.3	0
0.35	0
0.4	0
0.45	0
0.5	0
0.55	0
0.6	0
0.65	0
0.7	0
0.75	0
0.8	0
0.85	0
0.9	0.00274559
0.95	0.25567
1	1.72019
1.05	3.16025
1.1	3.04991
1.15	2.37854
1.2	1.69168
1.25	1.20762
1.3	0.890092
1.35	0.718885
1.4	0.614443
1.45	0.54645
1.5	0.527416
1.55	0.526544
1.6	0.553852
1.65	0.610617
1.7	0.706965
1.75	0.831784
1.8	0.988396
1.85	1.09458
1.9	1.20044
1.95	1.25231
2	1.28859
2.05	1.31179
2.1	1.27823
2.15	1.25063
2.2	1.1836
2.25	1.06571
2.3	0.971117
2.35	0.890552
2.4	0.828175
2.45	0.794794
2.5	0.778916
2.55	0.79513
2.6	0.832817
2.65	0.883897
2.7	0.943339
2.75	1.0105
2.8	1.0639
2.85	1.11787
2.9	1.14242
2.95	1.14041
3	1.11783
3.05	1.10069
3.1	1.06808
3.15	1.0445
3.2	1.01244
3.25	0.98215
3.3	0.957801
3.35	0.932117
3.4	0.919223
3.45	0.913443
3.5	0.913519
3.55	0.93173
3.6	0.949229
3.65	0.979261
3.7	1.00453
3.75	1.02861
3.8	1.05519
3.85	1.06256
3.9	1.06788
3.95	1.06192
4	1.046
4.05	1.0363
4.1	1.01217
4.15	0.998545
4.2	0.984465
4.25	0.972937
4.3	0.967276
4.35	0.961962
4.4	0.962132
4.45	0.964347
4.5	0.972374
4.55	0.984366
4.6	0.991009
4.65	1.00504
4.7	1.01644
4.75	1.02174
4.8	1.03019
4.85	1.03064
4.9	1.03032
4.95	1.02258
5	1.01746
