0	0
0.05	0
0.1	0
0.15	0
0.2	0
0.25	0
0.3	0
0.35	0
0.4	0
0.45	0
0.5	0
0.55	0
0.6	0
0.65	0
0.7	0
0.75	0
0.8	0
0.85	0.0104993
0.9	0.180166
0.95	0.706114
1	1.26366
1.05	1.56606
1.1	1.59755
1.15	1.49122
1.2	1.43848
1.25	1.3404
1.3	1.2421
1.35	1.16705
1.4	1.12083
1.45	1.08059
1.5	1.03876
1.55	1.01619
1.6	0.98238
1.65	0.981671
1.7	0.968188
1.75	0.991947
1.8	0.983995
1.85	0.97816
1.9	0.990038
1.95	0.990805
2	1.00557
2.05	1.00301
2.1	1.00601
2.15	1.01563
2.2	1.02586
2.25	1.02079
2.3	1.02321
2.35	1.01202
2.4	1.01303
2.45	1.00471
2.5	1.01068
2.55	1.01407
2.6	1.00172
2.65	0.998862
2.7	0.987958
2.75	1.007
2.8	0.995528
2.85	0.99482
2.9	1.00784
2.95	1.00503
3	0.997331
3.05	1.00038
3.1	0.992692
3.15	1.00458
3.2	0.998934
3.25	1.00066
3.3	1.00213
3.35	1.00195
3.4	1.00168
3.45	0.997501
3.5	0.995326
3.55	0.993603
3.6	1.00061
3.65	0.99017
3.7	0.993508
3.75	1.00175
3.8	0.996114
3.85	0.999474
3.9	1.00269
3.95	0.997893
4	1.00087
4.05	0.996358
4.1	0.996214
4.15	1.00122
4.2	1.00196
4.25	0.999427
4.3	1.0031
4.35	1.00981
4.4	1.00263
4.45	1.0027
4.5	0.995715
4.55	0.996385
4.6	0.998783
4.65	1.00083
4.7	0.998679
4.75	0.998742
4.8	1.00426
4.85	0.998679
4.9	0.999135
4.95	1.00285
5	1.0019
