0	0
0.05	0
0.1	0
0.15	0
0.2	0
0.25	0
0.3	0
0.35	0
0.4	0
0.45	0
0.5	0
0.55	0
0.6	0
0.65	0
0.7	0
0.75	0
0.8	0
0.85	0.00741124
0.9	0.175745
0.95	0.723773
1	1.26861
1.05	1.56421
1.1	1.63211
1.15	1.5849
1.2	1.44715
1.25	1.342
1.3	1.25193
1.35	1.17418
1.4	1.15472
1.45	1.10635
1.5	1.07069
1.55	1.02724
1.6	1.01659
1.65	0.99777
1.7	0.993777
1.75	0.991797
1.8	0.989391
1.85	0.97594
1.9	0.990485
1.95	1.00717
2	1.00765
2.05	1.03585
2.1	1.02597
2.15	1.01868
2.2	1.01187
2.25	1.02285
2.3	1.01572
2.35	1.01055
2.4	1.0125
2.45	1.01332
2.5	1.01168
2.55	1.01357
2.6	1.01871
2.65	1.02041
2.7	1.01353
2.75	1.00716
2.8	1.01307
2.85	0.995192
2.9	1.00961
2.95	0.998939
3	0.999709
3.05	0.999976
3.1	1.00843
3.15	1.00146
3.2	1.00148
3.25	0.998585
3.3	0.998191
3.35	1.0012
3.4	1.00216
3.45	1.00463
3.5	1.00134
3.55	0.999062
3.6	1.01044
3.65	1.01074
3.7	0.99874
3.75	1.00037
3.8	0.998118
3.85	1.00626
3.9	1.00417
3.95	1.00175
4	1.0006
4.05	1.00244
4.1	0.996742
4.15	0.992616
4.2	1.00111
4.25	0.994639
4.3	1.00143
4.35	0.997072
4.4	0.991636
4.45	1.00143
4.5	1.00039
4.55	1.0055
4.6	1.00281
4.65	0.998038
4.7	1.00139
4.75	1.00379
4.8	1.00124
4.85	1.00158
4.9	0.996961
4.95	1.00365
5	1.0016
