0	0
0.05	0
0.1	0
0.15	0
0.2	0
0.25	0
0.3	0
0.35	0
0.4	0
0.45	0
0.5	0
0.55	0
0.6	0
0.65	0
0.7	0
0.75	0
0.8	0
0.85	0.00407062
0.9	0.170593
0.95	0.911114
1	1.79715
1.05	2.1441
1.1	2.0116
1.15	1.75804
1.2	1.50959
1.25	1.29442
1.3	1.10519
1.35	0.999972
1.4	0.910857
1.45	0.848127
1.5	0.813003
1.55	0.788832
1.6	0.783019
1.65	0.795465
1.7	0.815016
1.75	0.859558
1.8	0.901357
1.85	0.946827
1.9	0.997739
1.95	1.05623
2	1.08755
2.05	1.11696
2.1	1.11755
2.15	1.10437
2.2	1.09115
2.25	1.06168
2.3	1.03541
2.35	1.01279
2.4	0.990621
2.45	0.973881
2.5	0.957249
2.55	0.953836
2.6	0.952304
2.65	0.956609
2.7	0.962321
2.75	0.973101
2.8	0.983475
2.85	0.99883
2.9	1.00363
2.95	1.01832
3	1.01875
3.05	1.01944
3.1	1.02336
3.15	1.02269
3.2	1.01972
3.25	1.01554
3.3	1.00759
3.35	1.00189
3.4	0.996059
3.45	0.990035
3.5	0.991925
3.55	0.989009
3.6	0.985939
3.65	0.992147
3.7	0.994196
3.75	0.996659
3.8	1.00011
3.85	0.997971
3.9	1.00066
3.95	1.0052
4	1.00656
4.05	1.00787
4.1	1.00579
4.15	1.00463
4.2	1.0056
4.25	1.0033
4.3	1.00308
4.35	1.00164
4.4	1.00015
4.45	0.995295
4.5	0.99257
4.55	0.999841
4.6	0.998618
4.65	0.995965
4.7	0.996519
4.75	1.00157
4.8	1.00186
4.85	1.00244
4.9	1.00089
4.95	1.00177
5	1.00225
