0	0
0.05	0
0.1	0
0.15	0
0.2	0
0.25	0
0.3	0
0.35	0
0.4	0
0.45	0
0.5	0
0.55	0
0.6	0
0.65	0
0.7	0
0.75	0
0.8	0
0.85	0.00466426
0.9	0.174463
0.95	0.938231
1	1.78269
1.05	2.13528
1.1	1.99595
1.15	1.77262
1.2	1.51725
1.25	1.28216
1.3	1.11373
1.35	0.994167
1.4	0.913288
1.45	0.852395
1.5	0.807893
1.55	0.79323
1.6	0.794529
1.65	0.790326
1.7	0.81973
1.75	0.84719
1.8	0.906739
1.85	0.937738
1.9	0.998212
1.95	1.0536
2	1.09756
2.05	1.122
2.1	1.10958
2.15	1.10664
2.2	1.09982
2.25	1.05552
2.3	1.03266
2.35	1.01558
2.4	0.989793
2.45	0.969046
2.5	0.957238
2.55	0.956833
2.6	0.953727
2.65	0.95729
2.7	0.961604
2.75	0.971954
2.8	0.981424
2.85	0.996921
2.9	1.00719
2.95	1.01768
3	1.0229
3.05	1.02285
3.1	1.01849
3.15	1.01719
3.2	1.01817
3.25	1.01347
3.3	1.01101
3.35	1.00178
3.4	0.99705
3.45	0.993203
3.5	0.992406
3.55	0.990843
3.6	0.990812
3.65	0.990512
3.7	0.991664
3.75	0.997133
3.8	0.997984
3.85	1.00171
3.9	1.00475
3.95	1.00103
4	0.999219
4.05	1.00441
4.1	1.00879
4.15	1.00269
4.2	1.0067
4.25	0.999434
4.3	1.00432
4.35	1.00122
4.4	0.998183
4.45	1.00029
4.5	0.996655
4.55	0.999198
4.6	1.00093
4.65	0.997742
4.7	0.995393
4.75	1.00029
4.8	1.00109
4.85	0.998486
4.9	1.00293
4.95	1.00362
5	1.00082
