0	0
0.05	0
0.1	0
0.15	0
0.2	0
0.25	0
0.3	0
0.35	0
0.4	0
0.45	0
0.5	0
0.55	0
0.6	0
0.65	0
0.7	0
0.75	0.000393604
0.8	0
0.85	0.00864645
0.9	0.194535
0.95	0.731484
1	1.3179
1.05	1.61803
1.1	1.63006
1.15	1.54705
1.2	1.46322
1.25	1.36672
1.3	1.27146
1.35	1.19044
1.4	1.17009
1.45	1.1069
1.5	1.05554
1.55	1.03544
1.6	1.01095
1.65	0.998781
1.7	1.00204
1.75	1.00486
1.8	0.99287
1.85	0.996321
1.9	1.01282
1.95	1.00839
2	1.02605
2.05	1.02976
2.1	1.01842
2.15	1.01983
2.2	1.02691
2.25	1.03335
2.3	1.02867
2.35	1.01668
2.4	1.02453
2.45	1.01845
2.5	1.02199
2.55	1.01339
2.6	1.01154
2.65	1.02335
2.7	1.01105
2.75	1.00654
2.8	1.00726
2.85	1.0089
2.9	1.0119
2.95	1.0049
3	1.0156
3.05	1.00653
3.1	1.00056
3.15	1.00531
3.2	1.00917
3.25	0.998431
3.3	1.00608
3.35	1.00293
3.4	1.01714
3.45	1.00596
3.5	1.003
3.55	1.00384
3.6	0.998759
3.65	1.00311
3.7	0.998161
3.75	1.00444
3.8	1.00691
3.85	1.00165
3.9	1.00546
3.95	1.00912
4	0.998713
4.05	1.00644
4.1	1.00521
4.15	1.01065
4.2	1.00446
4.25	1.00059
4.3	0.997351
4.35	1.00221
4.4	1.00086
4.45	0.998959
4.5	1.00334
4.55	0.999345
4.6	1.00103
4.65	1.00719
4.7	1.00092
4.75	1.00417
4.8	1.00076
4.85	1.00649
4.9	1.00165
4.95	0.997078
5	1.00356
