0	0
0.05	0
0.1	0
0.15	0
0.2	0
0.25	0
0.3	0
0.35	0
0.4	0
0.45	0
0.5	0
0.55	0
0.6	0
0.65	0
0.7	0
0.75	0
0.8	0
0.85	0
0.9	0.00340215
0.95	0.259323
1	1.72335
1.05	3.14765
1.1	3.06258
1.15	2.38261
1.2	1.69045
1.25	1.18537
1.3	0.885641
1.35	0.726557
1.4	0.605891
1.45	0.553164
1.5	0.530337
1.55	0.528294
1.6	0.551163
1.65	0.61759
1.7	0.711566
1.75	0.841787
1.8	0.980099
1.85	1.09352
1.9	1.19827
1.95	1.25063
2	1.29068
2.05	1.30237
2.1	1.28437
2.15	1.25393
2.2	1.18213
2.25	1.0669
2.3	0.964493
2.35	0.880228
2.4	0.828844
2.45	0.79793
2.5	0.78664
2.55	0.797588
2.6	0.83748
2.65	0.884154
2.7	0.950321
2.75	1.0049
2.8	1.06589
2.85	1.10984
2.9	1.14689
2.95	1.13963
3	1.11863
3.05	1.09643
3.1	1.06902
3.15	1.03829
3.2	1.01322
3.25	0.983574
3.3	0.957991
3.35	0.930198
3.4	0.917233
3.45	0.91632
3.5	0.918534
3.55	0.929475
3.6	0.952964
3.65	0.979367
3.7	1.00672
3.75	1.02964
3.8	1.05231
3.85	1.06228
3.9	1.06764
3.95	1.06081
4	1.0454
4.05	1.03235
4.1	1.01555
4.15	0.997077
4.2	0.985187
4.25	0.970963
4.3	0.965968
4.35	0.961853
4.4	0.961858
4.45	0.96662
4.5	0.97318
4.55	0.983627
4.6	0.995212
4.65	1.00348
4.7	1.01876
4.75	1.02339
4.8	1.02954
4.85	1.0312
4.9	1.02761
4.95	1.02306
5	1.01415
